,Body Type,Sex,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,Recycling,Cooking_With,CarbonEmission
215,3.0,0,0.0,0.0,1.0,0.0,0.0,1.0,101,3.0,62,3.0,7,2,19,11,2.0,3,4,3619
216,0.0,0,3.0,0.0,1.0,2.0,4.0,1.0,196,3.0,6254,0.0,6,21,45,20,0.0,1,1,5013
217,2.0,1,0.0,3.0,3.0,0.0,0.0,0.0,277,3.0,93,1.0,3,17,17,24,0.0,2,0,2443
218,1.0,1,3.0,3.0,1.0,0.0,0.0,0.0,91,0.0,86,0.0,3,2,8,7,1.0,0,4,488
219,2.0,0,2.0,3.0,1.0,1.0,0.0,0.0,97,1.0,357,3.0,7,4,39,23,1.0,2,2,2409
220,2.0,0,0.0,0.0,1.0,2.0,4.0,2.0,244,3.0,8725,2.0,7,10,46,1,1.0,2,1,7159
221,2.0,0,1.0,2.0,2.0,1.0,0.0,0.0,108,3.0,1753,1.0,5,13,16,2,0.0,3,2,2670
222,2.0,1,3.0,2.0,1.0,0.0,0.0,0.0,106,3.0,45,2.0,1,19,44,16,2.0,0,4,2321
223,0.0,0,0.0,3.0,3.0,1.0,0.0,0.0,103,1.0,292,0.0,5,14,25,11,1.0,3,5,1574
224,2.0,1,1.0,0.0,3.0,1.0,0.0,1.0,220,3.0,1739,1.0,6,20,0,20,0.0,1,4,2471
225,3.0,0,3.0,0.0,0.0,0.0,0.0,0.0,287,2.0,2,0.0,6,14,27,23,2.0,3,2,2541
226,2.0,1,3.0,2.0,1.0,0.0,0.0,1.0,123,3.0,38,1.0,3,0,21,19,0.0,1,2,2298
227,2.0,0,2.0,0.0,0.0,1.0,0.0,0.0,259,1.0,970,2.0,1,18,31,15,2.0,2,2,1445
228,2.0,0,0.0,3.0,2.0,2.0,3.0,1.0,172,0.0,8616,3.0,7,12,2,16,1.0,0,0,4240
229,0.0,0,2.0,3.0,3.0,1.0,0.0,0.0,227,3.0,635,0.0,3,4,42,11,0.0,2,1,2650
230,1.0,1,3.0,3.0,3.0,2.0,1.0,1.0,161,0.0,2914,1.0,1,3,13,23,2.0,1,5,1033
231,0.0,0,2.0,1.0,0.0,0.0,0.0,0.0,146,1.0,92,0.0,3,21,26,15,2.0,1,2,990
232,1.0,1,0.0,3.0,0.0,0.0,0.0,2.0,151,0.0,67,2.0,6,13,6,7,0.0,2,4,937
233,2.0,1,2.0,2.0,0.0,2.0,5.0,1.0,244,2.0,6972,1.0,5,3,23,23,2.0,2,3,3483
234,3.0,1,2.0,3.0,2.0,2.0,4.0,0.0,193,3.0,9812,2.0,3,5,31,17,2.0,1,4,6515
235,1.0,0,3.0,0.0,1.0,1.0,0.0,1.0,255,3.0,1057,0.0,7,8,27,18,2.0,1,4,2929
236,1.0,0,2.0,2.0,1.0,2.0,3.0,2.0,125,1.0,3295,2.0,1,11,34,11,2.0,2,3,2377
237,0.0,1,3.0,1.0,3.0,0.0,0.0,1.0,52,2.0,97,0.0,1,7,9,10,2.0,1,4,1252
238,1.0,1,3.0,3.0,1.0,2.0,1.0,0.0,252,1.0,9705,3.0,6,9,8,23,2.0,4,2,1874
239,0.0,1,0.0,0.0,2.0,2.0,5.0,1.0,69,1.0,3105,0.0,6,8,38,2,1.0,1,2,1579
240,2.0,0,3.0,1.0,2.0,0.0,0.0,1.0,139,0.0,6,3.0,1,23,2,11,1.0,2,3,974
241,2.0,0,1.0,1.0,0.0,0.0,0.0,2.0,242,3.0,34,0.0,2,15,42,8,0.0,2,2,2607
242,0.0,0,2.0,3.0,2.0,1.0,0.0,2.0,224,2.0,1328,2.0,2,24,28,22,2.0,2,3,2054
243,1.0,0,3.0,0.0,3.0,1.0,0.0,2.0,242,0.0,779,0.0,7,7,16,12,1.0,3,4,1662
244,2.0,1,0.0,2.0,2.0,1.0,0.0,0.0,193,1.0,913,3.0,4,5,29,1,0.0,3,1,1463
245,2.0,1,2.0,1.0,1.0,2.0,1.0,0.0,79,1.0,5464,0.0,1,19,45,14,2.0,0,2,1143
246,0.0,0,2.0,2.0,1.0,2.0,5.0,0.0,222,0.0,3912,1.0,6,7,41,20,1.0,4,2,2790
247,2.0,1,3.0,1.0,2.0,0.0,0.0,1.0,271,1.0,89,3.0,7,5,46,20,1.0,2,4,2629
248,2.0,1,3.0,2.0,1.0,2.0,2.0,0.0,193,2.0,4359,1.0,5,15,9,5,2.0,2,4,2338
249,2.0,1,2.0,2.0,3.0,2.0,5.0,0.0,156,1.0,7873,2.0,7,21,44,6,2.0,2,4,3984
250,1.0,0,2.0,1.0,2.0,1.0,0.0,0.0,168,1.0,374,0.0,2,20,34,3,1.0,1,3,1253
251,3.0,1,1.0,0.0,2.0,1.0,0.0,1.0,175,1.0,1218,1.0,1,10,17,19,2.0,3,2,1480
252,2.0,1,3.0,0.0,2.0,0.0,0.0,2.0,212,1.0,1,1.0,1,4,38,9,2.0,2,1,1556
253,2.0,0,3.0,2.0,2.0,1.0,0.0,0.0,101,0.0,638,1.0,7,8,36,1,0.0,4,1,1847
254,1.0,1,3.0,3.0,2.0,2.0,2.0,1.0,296,1.0,8641,1.0,4,19,3,20,1.0,2,4,2778
255,1.0,0,3.0,1.0,3.0,0.0,0.0,0.0,66,0.0,46,0.0,5,14,50,14,2.0,3,2,1828
256,2.0,1,1.0,0.0,1.0,2.0,2.0,0.0,210,1.0,2871,2.0,1,15,35,0,0.0,3,0,1684
257,3.0,1,3.0,2.0,3.0,1.0,0.0,1.0,189,3.0,978,3.0,1,15,46,24,0.0,1,4,3503
258,1.0,1,3.0,3.0,2.0,1.0,0.0,2.0,225,3.0,1585,1.0,1,12,36,1,2.0,2,4,2540
259,0.0,1,0.0,1.0,1.0,0.0,0.0,1.0,139,0.0,92,3.0,2,11,21,1,1.0,1,3,838
260,1.0,1,1.0,0.0,3.0,2.0,3.0,2.0,217,3.0,4197,1.0,4,17,28,8,2.0,1,1,3559
261,1.0,1,0.0,1.0,0.0,1.0,0.0,2.0,275,2.0,199,1.0,4,15,2,16,2.0,1,2,1237
262,1.0,1,3.0,1.0,3.0,1.0,0.0,0.0,81,2.0,732,1.0,4,1,6,1,1.0,2,4,1406
263,0.0,0,0.0,2.0,2.0,1.0,0.0,0.0,270,2.0,584,1.0,6,5,4,15,1.0,3,1,1812
264,0.0,0,2.0,2.0,2.0,1.0,0.0,1.0,219,3.0,476,2.0,4,17,26,10,1.0,1,0,2784
265,3.0,1,3.0,3.0,0.0,1.0,0.0,0.0,207,3.0,1507,3.0,4,24,2,15,1.0,2,0,2554
266,0.0,0,1.0,3.0,1.0,2.0,1.0,0.0,131,1.0,6915,0.0,5,0,28,5,1.0,2,4,1203
267,0.0,1,0.0,0.0,3.0,1.0,0.0,1.0,56,1.0,133,2.0,4,11,8,5,2.0,1,3,1167
268,1.0,0,1.0,1.0,3.0,0.0,0.0,0.0,184,1.0,9,1.0,1,13,30,3,0.0,2,2,1279
269,2.0,1,0.0,2.0,0.0,0.0,0.0,2.0,250,0.0,34,0.0,6,5,6,22,2.0,1,4,842
270,1.0,0,1.0,1.0,3.0,2.0,1.0,2.0,85,3.0,9359,2.0,2,19,32,10,0.0,1,2,2654
271,0.0,1,2.0,1.0,2.0,0.0,0.0,0.0,126,0.0,62,3.0,1,13,27,4,1.0,1,2,830
272,0.0,0,0.0,1.0,2.0,1.0,0.0,1.0,297,1.0,1681,2.0,3,2,24,19,2.0,2,1,1624
273,0.0,0,1.0,3.0,3.0,0.0,0.0,0.0,210,0.0,93,1.0,3,16,50,7,0.0,1,0,1439
274,0.0,0,3.0,0.0,3.0,0.0,0.0,2.0,245,3.0,56,0.0,1,11,43,13,2.0,2,1,2904
275,2.0,1,2.0,0.0,3.0,2.0,3.0,2.0,293,3.0,3509,1.0,7,9,33,14,1.0,3,2,4103
276,2.0,1,1.0,1.0,1.0,0.0,0.0,0.0,173,1.0,37,0.0,2,15,34,10,2.0,0,4,1060
277,0.0,0,3.0,1.0,3.0,2.0,3.0,2.0,123,3.0,6731,0.0,2,7,19,12,0.0,3,4,4203
278,0.0,1,1.0,2.0,3.0,1.0,0.0,0.0,75,1.0,1388,0.0,1,19,5,6,1.0,1,3,856
279,1.0,0,1.0,0.0,0.0,2.0,1.0,1.0,256,2.0,159,3.0,7,4,33,16,2.0,2,4,2433
280,1.0,0,1.0,2.0,3.0,2.0,4.0,1.0,73,0.0,7976,3.0,5,5,15,0,2.0,1,2,4483
281,3.0,0,3.0,1.0,0.0,1.0,0.0,2.0,273,0.0,1032,0.0,7,7,13,18,0.0,2,4,1661
282,0.0,0,0.0,2.0,3.0,1.0,0.0,2.0,129,1.0,1351,1.0,6,5,13,7,2.0,1,0,1484
283,2.0,1,1.0,0.0,2.0,1.0,0.0,2.0,65,3.0,436,0.0,2,9,46,23,0.0,4,3,2955
284,1.0,1,0.0,0.0,1.0,2.0,3.0,1.0,231,1.0,4595,1.0,4,16,41,10,0.0,3,3,2590
285,0.0,0,1.0,0.0,1.0,1.0,0.0,2.0,271,0.0,770,0.0,4,0,37,1,1.0,1,1,1166
286,3.0,1,3.0,0.0,2.0,1.0,0.0,1.0,137,1.0,1632,2.0,2,13,23,20,2.0,3,1,1742
287,3.0,1,2.0,0.0,2.0,1.0,0.0,0.0,54,1.0,69,3.0,5,0,15,17,1.0,2,2,1628
288,3.0,0,2.0,1.0,0.0,1.0,0.0,2.0,219,0.0,1876,2.0,4,14,37,14,2.0,2,4,2090
289,1.0,0,0.0,2.0,3.0,1.0,0.0,1.0,68,0.0,158,1.0,3,5,38,7,1.0,1,3,1327
290,3.0,1,3.0,2.0,3.0,1.0,0.0,0.0,289,2.0,838,3.0,6,18,5,6,0.0,2,1,2673
291,2.0,0,1.0,1.0,0.0,2.0,5.0,1.0,76,1.0,2723,2.0,7,6,28,17,2.0,2,2,2664
292,0.0,1,0.0,3.0,0.0,1.0,0.0,0.0,67,2.0,593,1.0,2,11,26,17,1.0,3,1,1239
293,1.0,1,0.0,2.0,1.0,2.0,4.0,1.0,296,0.0,4910,3.0,5,5,40,22,1.0,1,1,2991
294,2.0,1,3.0,3.0,2.0,0.0,0.0,0.0,244,1.0,61,1.0,7,0,19,9,1.0,2,2,1688
295,1.0,1,3.0,2.0,3.0,0.0,0.0,2.0,105,1.0,54,0.0,2,7,49,6,0.0,2,3,1563
296,2.0,0,2.0,2.0,2.0,2.0,5.0,2.0,275,1.0,4425,1.0,2,11,13,23,1.0,3,3,3127
297,3.0,0,3.0,1.0,3.0,0.0,0.0,0.0,83,3.0,85,2.0,6,0,41,22,0.0,3,4,4095
298,2.0,1,1.0,1.0,3.0,2.0,2.0,1.0,162,1.0,7434,1.0,6,14,14,5,0.0,0,3,2486
299,3.0,0,3.0,0.0,0.0,2.0,4.0,0.0,209,2.0,7258,2.0,1,9,27,18,2.0,2,2,5082
300,3.0,0,0.0,3.0,1.0,0.0,0.0,0.0,76,0.0,7,3.0,5,2,39,22,0.0,3,4,2160
301,3.0,0,1.0,2.0,3.0,0.0,0.0,1.0,72,2.0,74,0.0,3,2,19,5,2.0,2,3,2091
302,1.0,0,0.0,3.0,0.0,0.0,0.0,1.0,282,0.0,37,3.0,5,14,30,22,2.0,2,4,1696
303,2.0,0,0.0,1.0,3.0,2.0,1.0,1.0,298,0.0,1170,0.0,1,15,1,22,0.0,2,1,1009
304,0.0,0,3.0,3.0,1.0,2.0,2.0,0.0,170,0.0,6890,0.0,2,15,39,11,0.0,1,1,2134
305,3.0,0,0.0,0.0,3.0,1.0,0.0,1.0,234,1.0,506,0.0,4,12,43,0,0.0,3,2,2047
306,1.0,0,3.0,1.0,2.0,0.0,0.0,2.0,282,0.0,99,2.0,6,10,28,14,1.0,3,4,2190
307,2.0,1,1.0,2.0,2.0,2.0,1.0,0.0,215,0.0,1695,0.0,6,22,31,24,0.0,2,2,1177
308,2.0,1,2.0,3.0,0.0,2.0,1.0,0.0,175,2.0,5671,0.0,4,16,45,14,0.0,2,2,1814
309,0.0,1,3.0,2.0,0.0,2.0,1.0,2.0,190,0.0,8553,1.0,6,6,44,19,0.0,1,5,1284
310,0.0,0,2.0,1.0,3.0,1.0,0.0,2.0,73,1.0,1418,2.0,7,15,6,12,0.0,2,4,1839
311,0.0,1,2.0,3.0,0.0,1.0,0.0,0.0,214,1.0,382,2.0,3,10,24,18,1.0,1,3,1026
312,0.0,1,3.0,3.0,2.0,2.0,3.0,2.0,127,0.0,5005,2.0,6,20,37,6,0.0,1,2,2600
313,1.0,1,1.0,3.0,0.0,0.0,0.0,2.0,62,3.0,77,3.0,4,3,33,10,2.0,1,2,2189
314,0.0,0,1.0,2.0,0.0,1.0,0.0,1.0,199,1.0,194,2.0,2,17,45,5,1.0,4,1,1500
315,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,256,2.0,1446,0.0,6,16,25,5,1.0,1,2,1685
316,1.0,1,0.0,2.0,3.0,0.0,0.0,1.0,223,2.0,58,1.0,6,13,26,7,1.0,2,3,1914
317,2.0,1,0.0,0.0,2.0,2.0,2.0,0.0,185,1.0,7570,3.0,2,14,48,13,2.0,2,3,2845
318,0.0,1,0.0,2.0,2.0,2.0,2.0,2.0,125,1.0,8298,2.0,2,4,12,12,1.0,2,2,2152
319,2.0,1,2.0,1.0,3.0,2.0,1.0,2.0,294,3.0,3216,0.0,1,5,20,21,1.0,1,2,2577
320,3.0,1,3.0,3.0,3.0,2.0,3.0,2.0,187,1.0,9945,1.0,3,1,9,13,0.0,1,1,4220
321,0.0,0,2.0,0.0,2.0,1.0,0.0,2.0,155,0.0,499,2.0,6,17,5,2,0.0,1,2,1199
322,0.0,1,0.0,1.0,1.0,1.0,0.0,2.0,277,2.0,1426,2.0,3,4,13,16,1.0,0,4,1552
323,3.0,0,3.0,3.0,3.0,2.0,1.0,0.0,296,3.0,95,0.0,5,9,15,11,0.0,2,1,3294
324,3.0,1,0.0,2.0,3.0,2.0,5.0,2.0,213,3.0,1467,0.0,6,7,28,1,1.0,2,2,3243
325,1.0,1,2.0,3.0,3.0,1.0,0.0,2.0,269,0.0,1172,3.0,2,7,44,20,2.0,1,2,1675
326,1.0,1,1.0,3.0,0.0,1.0,0.0,2.0,86,1.0,1212,0.0,7,6,24,3,2.0,4,4,1304
327,0.0,0,3.0,3.0,0.0,0.0,0.0,2.0,228,3.0,99,2.0,6,13,24,18,2.0,2,3,2878
328,0.0,0,2.0,3.0,0.0,2.0,2.0,0.0,243,0.0,2787,2.0,2,21,16,14,0.0,2,1,1126
329,0.0,0,3.0,3.0,2.0,0.0,0.0,1.0,276,1.0,7,2.0,3,10,28,12,1.0,1,3,1489
330,1.0,0,3.0,1.0,0.0,2.0,1.0,2.0,292,2.0,3347,1.0,4,24,40,0,0.0,0,3,1954
331,0.0,1,0.0,2.0,0.0,1.0,0.0,0.0,282,2.0,1475,2.0,7,0,31,9,1.0,2,5,1957
332,3.0,1,2.0,0.0,2.0,1.0,0.0,2.0,74,3.0,1873,3.0,7,9,36,23,2.0,2,0,3778
333,0.0,1,0.0,3.0,2.0,1.0,0.0,0.0,208,3.0,1661,3.0,2,24,29,10,0.0,2,2,2069
334,1.0,0,3.0,0.0,3.0,1.0,0.0,0.0,260,2.0,774,2.0,2,6,34,24,2.0,1,1,2421
335,1.0,0,0.0,1.0,0.0,1.0,0.0,2.0,294,3.0,1043,1.0,2,5,42,15,2.0,3,4,2801
336,3.0,1,2.0,3.0,0.0,2.0,4.0,2.0,52,2.0,9006,0.0,4,19,46,23,1.0,2,0,5547
337,3.0,0,0.0,2.0,2.0,0.0,0.0,0.0,229,2.0,15,3.0,2,22,22,12,2.0,3,4,2343
338,3.0,0,1.0,1.0,2.0,1.0,0.0,2.0,291,0.0,1199,3.0,5,0,21,15,2.0,2,4,2232
339,3.0,1,1.0,0.0,3.0,0.0,0.0,0.0,184,2.0,20,2.0,2,12,34,9,2.0,2,4,2309
340,0.0,0,0.0,1.0,1.0,2.0,5.0,1.0,131,1.0,4058,3.0,3,11,14,17,2.0,1,1,2233
341,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,288,2.0,95,0.0,4,20,8,7,0.0,2,2,1419
342,2.0,0,3.0,0.0,3.0,0.0,0.0,0.0,192,2.0,71,1.0,5,20,3,13,0.0,2,3,2087
343,2.0,1,1.0,1.0,0.0,1.0,0.0,1.0,175,3.0,1603,2.0,5,6,44,22,2.0,2,3,2829
344,2.0,1,2.0,2.0,2.0,1.0,0.0,2.0,64,3.0,1595,2.0,2,16,49,4,1.0,3,3,3057
345,2.0,0,0.0,3.0,3.0,0.0,0.0,2.0,62,2.0,92,2.0,4,10,9,1,1.0,3,3,2337
346,1.0,1,1.0,2.0,2.0,0.0,0.0,1.0,56,2.0,80,1.0,3,19,50,5,2.0,2,1,1651
347,3.0,0,1.0,3.0,0.0,0.0,0.0,1.0,209,2.0,21,2.0,3,7,31,6,1.0,3,2,2214
348,0.0,1,3.0,0.0,0.0,0.0,0.0,2.0,136,2.0,31,1.0,3,6,15,19,2.0,2,3,1402
349,0.0,0,2.0,3.0,1.0,0.0,0.0,2.0,284,3.0,3,0.0,2,7,12,12,1.0,1,2,2317
350,3.0,0,1.0,3.0,3.0,2.0,1.0,1.0,276,0.0,2698,1.0,1,9,50,4,0.0,3,3,2027
351,1.0,1,2.0,0.0,2.0,2.0,1.0,2.0,209,0.0,1580,2.0,5,2,19,19,1.0,3,4,1543
352,2.0,1,3.0,0.0,1.0,2.0,3.0,0.0,86,1.0,5541,0.0,3,24,0,17,1.0,3,3,2522
353,3.0,1,3.0,1.0,0.0,2.0,4.0,1.0,238,1.0,7014,2.0,2,1,10,8,1.0,3,3,3996
354,1.0,0,3.0,1.0,3.0,1.0,0.0,1.0,79,3.0,1122,1.0,5,10,5,19,0.0,1,4,2673
355,3.0,0,0.0,0.0,3.0,2.0,4.0,1.0,200,0.0,1644,0.0,3,3,27,11,0.0,1,2,2235
356,1.0,1,1.0,3.0,2.0,1.0,0.0,0.0,214,1.0,1854,2.0,3,16,29,9,0.0,3,3,1378
357,0.0,0,2.0,2.0,2.0,0.0,0.0,2.0,59,3.0,72,3.0,6,4,39,7,0.0,2,4,2939
358,3.0,0,0.0,1.0,0.0,2.0,4.0,1.0,235,3.0,4383,0.0,2,9,6,21,1.0,2,1,4311
359,2.0,1,2.0,1.0,3.0,0.0,0.0,0.0,50,2.0,69,1.0,7,11,28,24,1.0,2,1,2107
360,0.0,1,3.0,3.0,2.0,2.0,4.0,1.0,122,0.0,5954,3.0,4,14,11,21,2.0,4,4,3419
361,1.0,0,1.0,0.0,1.0,2.0,5.0,2.0,218,1.0,9258,0.0,4,12,20,20,0.0,3,1,3713
362,3.0,0,0.0,2.0,2.0,2.0,1.0,0.0,156,2.0,2041,2.0,1,17,0,18,1.0,1,1,1484
363,0.0,0,3.0,1.0,3.0,2.0,1.0,1.0,289,0.0,2033,3.0,7,1,40,1,1.0,2,5,2517
364,2.0,1,1.0,3.0,1.0,1.0,0.0,0.0,168,2.0,1958,1.0,7,19,9,9,2.0,1,4,1890
365,2.0,0,1.0,1.0,3.0,0.0,0.0,1.0,242,2.0,58,2.0,5,10,38,2,1.0,4,4,3071
366,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0,73,2.0,92,3.0,4,15,32,8,2.0,1,3,2073
367,0.0,1,1.0,3.0,3.0,0.0,0.0,0.0,145,3.0,93,3.0,1,9,43,0,0.0,2,3,2233
368,0.0,1,3.0,3.0,1.0,2.0,1.0,2.0,214,0.0,7926,3.0,5,19,7,16,2.0,4,2,1644
369,3.0,0,3.0,2.0,0.0,1.0,0.0,0.0,117,3.0,1988,1.0,7,15,10,9,2.0,2,3,2957
370,2.0,0,1.0,2.0,2.0,1.0,0.0,1.0,118,2.0,757,3.0,4,6,25,9,2.0,2,1,2278
371,0.0,1,3.0,1.0,3.0,2.0,2.0,2.0,292,1.0,8497,0.0,6,22,23,4,1.0,4,5,2813
372,2.0,1,2.0,1.0,1.0,0.0,0.0,0.0,162,2.0,62,0.0,4,3,42,6,2.0,2,2,1983
373,0.0,1,0.0,2.0,1.0,2.0,4.0,0.0,209,1.0,5323,3.0,3,16,3,24,1.0,3,2,2779
374,2.0,0,1.0,1.0,0.0,0.0,0.0,2.0,222,3.0,17,1.0,5,22,17,1,0.0,1,1,2212
375,3.0,0,0.0,3.0,2.0,1.0,0.0,0.0,181,3.0,5,0.0,2,7,16,14,0.0,4,1,2910
376,0.0,1,2.0,2.0,3.0,1.0,0.0,1.0,74,1.0,1997,0.0,1,20,24,3,0.0,1,0,1051
377,2.0,0,0.0,1.0,2.0,2.0,3.0,1.0,120,2.0,7153,3.0,7,6,17,16,1.0,3,1,5044
378,1.0,0,3.0,1.0,2.0,1.0,0.0,1.0,163,0.0,1301,3.0,2,23,33,8,0.0,2,4,1595
379,0.0,0,0.0,3.0,3.0,2.0,3.0,1.0,264,2.0,2864,3.0,7,24,47,19,1.0,1,2,3745
380,3.0,0,0.0,0.0,3.0,2.0,2.0,0.0,252,1.0,6029,1.0,3,20,33,15,1.0,1,0,3084
381,0.0,0,2.0,2.0,1.0,2.0,1.0,1.0,68,2.0,825,3.0,7,17,21,4,0.0,2,2,2280
382,3.0,0,2.0,3.0,3.0,1.0,0.0,0.0,177,3.0,660,1.0,6,12,22,11,0.0,3,3,3669
383,1.0,1,2.0,0.0,1.0,1.0,0.0,1.0,94,3.0,967,0.0,2,17,6,2,0.0,1,2,1724
384,2.0,0,3.0,1.0,0.0,1.0,0.0,0.0,247,1.0,1111,0.0,3,0,34,11,1.0,3,1,1695
385,2.0,0,0.0,1.0,0.0,1.0,0.0,1.0,144,3.0,884,0.0,4,7,19,16,2.0,2,1,2423
386,0.0,0,0.0,2.0,3.0,2.0,5.0,0.0,99,2.0,704,2.0,6,4,23,3,1.0,2,2,2130
387,0.0,1,3.0,1.0,2.0,2.0,2.0,2.0,278,1.0,2514,2.0,5,20,45,3,1.0,2,0,2224
388,2.0,1,3.0,3.0,2.0,2.0,4.0,0.0,89,3.0,3208,1.0,2,5,9,1,2.0,1,3,3058
389,0.0,0,2.0,2.0,0.0,1.0,0.0,0.0,69,3.0,1954,0.0,1,6,25,14,0.0,2,3,1994
390,0.0,1,1.0,2.0,1.0,0.0,0.0,2.0,62,0.0,92,2.0,6,3,37,24,0.0,2,4,1605
391,2.0,0,3.0,1.0,2.0,1.0,0.0,0.0,110,1.0,1438,3.0,4,16,26,8,1.0,0,0,1751
392,2.0,1,0.0,1.0,2.0,1.0,0.0,2.0,223,2.0,1923,3.0,7,9,0,24,1.0,2,1,2405
393,3.0,0,2.0,2.0,2.0,1.0,0.0,0.0,73,2.0,846,3.0,4,4,9,17,0.0,1,2,1941
394,3.0,1,3.0,0.0,3.0,0.0,0.0,0.0,248,1.0,65,3.0,5,10,7,13,1.0,2,3,2195
395,3.0,1,3.0,3.0,0.0,0.0,0.0,0.0,145,2.0,41,0.0,3,17,47,23,0.0,2,5,2106
396,3.0,0,2.0,3.0,3.0,1.0,0.0,1.0,216,1.0,635,3.0,4,11,46,7,1.0,0,1,2516
397,1.0,1,1.0,3.0,0.0,2.0,2.0,0.0,255,0.0,9842,3.0,4,4,46,0,1.0,3,5,2956
398,2.0,1,2.0,3.0,2.0,0.0,0.0,0.0,54,2.0,77,2.0,1,10,46,3,2.0,1,3,1678
399,1.0,0,3.0,1.0,0.0,2.0,4.0,0.0,189,0.0,7953,2.0,7,15,21,3,2.0,3,1,4357
400,3.0,0,1.0,0.0,3.0,0.0,0.0,0.0,216,2.0,48,0.0,3,5,31,0,2.0,2,4,2249
401,1.0,1,2.0,2.0,2.0,0.0,0.0,1.0,273,0.0,86,0.0,7,11,3,8,0.0,2,3,776
402,3.0,0,2.0,2.0,0.0,0.0,0.0,2.0,281,2.0,18,3.0,4,23,40,4,1.0,2,2,2794
403,0.0,1,1.0,1.0,3.0,0.0,0.0,1.0,171,0.0,65,3.0,5,14,47,9,1.0,3,2,1939
404,1.0,1,3.0,2.0,3.0,2.0,2.0,1.0,158,2.0,1844,3.0,6,4,9,6,2.0,1,1,2250
405,0.0,1,2.0,1.0,0.0,0.0,0.0,1.0,198,1.0,91,2.0,7,16,13,8,1.0,0,2,1155
406,1.0,0,3.0,3.0,0.0,1.0,0.0,2.0,270,0.0,1749,1.0,6,6,4,16,0.0,1,1,1203
407,2.0,0,2.0,3.0,2.0,2.0,3.0,1.0,224,3.0,4397,0.0,6,23,1,16,0.0,2,3,4031
408,0.0,1,1.0,0.0,1.0,1.0,0.0,2.0,186,3.0,1008,3.0,5,13,11,19,1.0,1,2,2364
409,2.0,0,0.0,0.0,1.0,0.0,0.0,2.0,122,3.0,19,1.0,5,19,13,23,0.0,0,0,2446
410,3.0,1,2.0,3.0,3.0,2.0,3.0,0.0,158,2.0,6419,2.0,6,16,24,15,1.0,1,2,4445
411,1.0,1,1.0,1.0,0.0,0.0,0.0,1.0,91,1.0,95,1.0,3,8,45,0,2.0,2,5,1202
412,1.0,1,0.0,1.0,2.0,0.0,0.0,0.0,186,2.0,8,3.0,5,15,8,0,0.0,2,3,1670
413,3.0,1,2.0,3.0,3.0,2.0,3.0,1.0,272,3.0,7008,2.0,4,3,28,17,2.0,3,1,5133
414,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,90,3.0,1601,3.0,7,17,1,5,2.0,3,2,2698
415,3.0,1,2.0,0.0,0.0,0.0,0.0,2.0,232,0.0,0,3.0,7,18,21,8,2.0,2,5,2092
416,0.0,0,0.0,1.0,0.0,2.0,1.0,0.0,222,1.0,1072,2.0,3,12,19,8,0.0,2,3,1086
417,1.0,1,1.0,3.0,3.0,1.0,0.0,2.0,229,3.0,695,2.0,6,13,17,14,2.0,2,4,2835
418,0.0,1,3.0,1.0,3.0,0.0,0.0,0.0,99,1.0,42,2.0,1,21,30,3,1.0,0,3,987
419,2.0,0,0.0,3.0,2.0,2.0,1.0,2.0,238,1.0,9316,1.0,3,8,29,0,0.0,3,1,1790
420,3.0,0,1.0,0.0,2.0,2.0,3.0,1.0,54,3.0,9507,2.0,5,13,35,13,2.0,2,3,6621
421,0.0,0,1.0,3.0,1.0,1.0,0.0,2.0,191,2.0,1635,1.0,7,22,18,2,0.0,0,0,1749
422,1.0,1,1.0,0.0,3.0,1.0,0.0,2.0,97,3.0,810,2.0,5,24,20,12,2.0,1,4,2721
423,1.0,1,1.0,2.0,2.0,2.0,5.0,2.0,161,1.0,1899,2.0,6,22,24,17,2.0,1,3,1900
424,0.0,0,1.0,3.0,3.0,1.0,0.0,1.0,259,2.0,103,2.0,5,8,2,6,2.0,1,1,1756
425,0.0,0,1.0,3.0,0.0,0.0,0.0,2.0,147,2.0,71,3.0,2,18,6,15,1.0,2,1,1449
426,2.0,0,1.0,1.0,1.0,0.0,0.0,1.0,212,1.0,86,3.0,1,13,25,1,1.0,1,3,1400
427,0.0,0,3.0,1.0,3.0,1.0,0.0,0.0,263,0.0,818,0.0,7,18,17,10,2.0,1,2,1441
428,1.0,0,2.0,2.0,0.0,2.0,3.0,2.0,206,3.0,4809,2.0,4,13,33,11,1.0,2,3,4031
429,1.0,1,1.0,0.0,0.0,0.0,0.0,2.0,209,1.0,92,0.0,3,11,44,14,1.0,2,2,1284
430,0.0,1,3.0,3.0,2.0,2.0,1.0,0.0,236,2.0,3610,0.0,2,12,37,22,2.0,2,2,1733
431,1.0,1,3.0,1.0,1.0,2.0,1.0,0.0,110,1.0,5696,2.0,4,11,45,12,1.0,3,2,1645
